_id,id,text,label,,,,,,
ObjectId(5cda3aea5e75395dc86f2db7),1.13E+18,@AlainYaniz Come to Anaheim Papo ff dude you got a month to put in a two day vacation notice dude ain’t hard common I need u in my lifeeed,0,,,,,,
ObjectId(5cda3aea5e75395dc86f2db8),1.13E+18,"Since you only have one summer vacation, I don’t know what to think about you wasting it on just ""work"" and ""building up stamina"".",0,,,,,,
ObjectId(5cda3aea5e75395dc86f2db9),1.13E+18,I neeeeed a little vacation.,-1,,,,,,
ObjectId(5cda3aea5e75395dc86f2dba),1.13E+18,I had the best first day of vacation it was such good travel,1,,,,,,
ObjectId(5cda3aea5e75395dc86f2dbb),1.13E+18,5 Ways to Look Fashionable for Your Big Vacation #fbloggers #bbloggers #fashionblog #fashionblogger #inspo https://t.co/W2s6etvcld,-1,,,,,,
ObjectId(5cda3aea5e75395dc86f2dbc),1.13E+18,"Set your team up for success, even when you're on vacation. Here's what you need to know. #summervacation #Planning #management 
https://t.co/lhh3D97CQL https://t.co/iSN6tD0USQ",-1,,,,,,
ObjectId(5cda3aea5e75395dc86f2dbd),1.13E+18,"Re-tweet if you agree that nature is a place to live, not just to visit. #homebased #affiliatemarketing 

P.S. We knew we'd made it when a friend said, ""You get to live where others vacation!"". ==&gt;  https://t.co/31PZndG5jn &lt;== https://t.co/GhWCjbfpUr",-1,,,,,,
ObjectId(5cda3aea5e75395dc86f2dbe),1.13E+18,"Rank Hawaiian islands for a January vacation, plzkthx.",0,,,,,,
ObjectId(5cda3aea5e75395dc86f2dbf),1.13E+18,My mom really posted 30 pictures on IG from our vacation instead of putting all the pictures on one post 🥴,1,,,,,,
ObjectId(5cda3aea5e75395dc86f2dc0),1.13E+18,I need a vacation,-1,,,,,,
ObjectId(5cda3aea5e75395dc86f2dc1),1.13E+18,"ppl today get insecurity/envy complexes because EVERYONE on social media posts only the good parts of their lives (vacation, job promotions, relationships etc), creating an unattainable standard of living. but ok, attack ppl posting about how much they love their moms lmfao",-1,,,,,,
ObjectId(5cda3aea5e75395dc86f2dc2),1.13E+18,@girlgamer_annie Let's go on a vacation then gurl,0,,,,,,
ObjectId(5cda3aea5e75395dc86f2dc3),1.13E+18,"I love my family and I loved being on vacation, especially with them, don’t get me wrong- but holy shit, i can’t wait to be home.",-1,,,,,,
ObjectId(5cda3aea5e75395dc86f2dc4),1.13E+18,aw i cant wait to go on vacation w my hunny 🥰 &lt;3,0,,,,,,
ObjectId(5cda3aea5e75395dc86f2dc5),1.13E+18,You bes try hard carry ya ass back to Malaysia till i say it’s time for another Vacation https://t.co/IFHj18WRKa,-1,,,,,,
ObjectId(5cda3aea5e75395dc86f2dc6),1.13E+18,[Cheeto when Keith went for vacation] https://t.co/TApMRBVbnT,1,,,,,,
ObjectId(5cda3aea5e75395dc86f2dc7),1.13E+18,i need a a vacation or sum,-1,,,,,,
ObjectId(5cda3aea5e75395dc86f2dc8),1.13E+18,I’m on vacation next week 😪,0,,,,,,
ObjectId(5cda3aea5e75395dc86f2dc9),1.13E+18,"Travel #news: Price of Brexit on tourism will be 'significant', minister warns - Cyprus Mail https://t.co/nnOInH2kSp #travel #vacation #trips #cruise #cruises #holiday #hotels #resorts #flight #world #places #flights #outdoor",-1,,,,,,
ObjectId(5cda3aea5e75395dc86f2dca),1.13E+18,Vacation Bible School https://t.co/BRhUcPo8Te,-1,,,,,,
ObjectId(5cda3aea5e75395dc86f2dcc),1.13E+18,My job approved my vacation time🙌🏾✈️ as if I weren’t going anyway🙄🤣 https://t.co/JkRMrmb4mF,0,,,,,,
ObjectId(5cda3aea5e75395dc86f2dce),1.13E+18,"But honestly, I feel like if we can vacation together then we can do anything together",0,,,,,,
ObjectId(5cda3aea5e75395dc86f2dd0),1.13E+18,#Holidayhome #residentialbuilding | #vacationmode vacation_rental airbnb #siemreapcambodia #igerssiemreap #igerscambodia #travelinggram #villarental #homerentals #angkorwatcambodia #amazinghome�?https://t.co/oQhse9xyGf,-1,,,,,,
ObjectId(5cda3aea5e75395dc86f2dd2),1.13E+18,"Grateful to have spent the last 4.5 days with my Mom here in Los Angeles for Mother’s Day weekend ❤️ She got a vacation and I got a staycation! We adventured, we ate delicious food, and�?https://t.co/S4aFLFnRkp",1,,,,,,
ObjectId(5cda3aea5e75395dc86f2dd4),1.13E+18,"I have never heard somebody say "" I want to vacation in St Louis"". Must suck to be from a known shit hole",0,,,,,,
ObjectId(5cda3aea5e75395dc86f2dd6),1.13E+18,Flight #deal: White Plains (HPN) ✈️ Richmond (RIC) for 181.0 USD (59% OFF)  https://t.co/jloyduR1f6 #whiteplains #richmond #cheapflights #flights #travel #cheapair #vacation #holidays #trips #flight #flightdeals #domestic #usa #book #booking #deals https://t.co/Yhiep1eEpD,-1,,,,,,
ObjectId(5cda3aea5e75395dc86f2dd8),1.13E+18,@ClamsAndCockles coolest ending for #GameOfThrones I can think of is you find out Jaime and cersei somehow survived and are on vacation in essos and then Jaime kills Cersei who then reveals he is really Arya.,-1,,,,,,
ObjectId(5cda3aea5e75395dc86f2dda),1.13E+18,"@Mafhoney @RandiRhodes @Comey @RodRosenstein3 Lol looks like the type of person ICE would target? Lol.  You DEMS are the real racists.  Listen to you.  I live in Miami, not by the border, I don’t have that problem.  I live where you vacation assumptive and racist loser lol.",-1,,,,,,
ObjectId(5cda3aea5e75395dc86f2ddc),1.13E+18,"There’s a difference between weekend trips and a vacation. If you don’t know the difference, I don’t want to go on either with you.",-1,,,,,,
ObjectId(5cda3aea5e75395dc86f2dde),1.13E+18,I really need a long vacation from everything as hole. #2019 you can go FUCK yourself #vacation,-1,,,,,,
ObjectId(5cda3aea5e75395dc86f2de0),1.13E+18,"Benijing China Japan Tokyo Thailand Bangkok Vietnam Hanoi Philippine  Peso Malaysia Kuala Lumpur India New Delhi Indonesia Jakarta Mexico  Canada Ottawa City My Mailing Address Is 1901 Crystal Avenue Findlay Ohio 45840 United States,I Vacation There Pay $50,000 $500,000 I Have",-1,,,,,,
ObjectId(5cda3aea5e75395dc86f2de2),1.13E+18,"@FaShionMaja @UncleVannn Lmaoo what made you come to the conclusion that you’re going to pay money to go on a vacation with someone layup, fuck, have fun, make memories and have zero attachment😂y’all gotta grow up",0,,,,,,
ObjectId(5cda3aea5e75395dc86f2de4),1.13E+18,Last night of vacation 😩 but I do have 10 PTO days left to use before my job anniversary in June ☺️,1,,,,,,
ObjectId(5cda3aed5e75395dc86f2e3a),1.13E+18,all inclusive adults only vacation packages blow job how do you know you lost your virginity losing your v card what's the appropriate age to lose your virginity date line https://t.co/5bnSGeCbdR,0,,,,,,
ObjectId(5cda3aed5e75395dc86f2e3b),1.13E+18,just realized i shoulve gotten different shipping the album will come in while im on vacation https://t.co/6wlpI6G3cn,0,,,,,,
ObjectId(5cda3aed5e75395dc86f2e3c),1.13E+18,But on that note. THE KIDS ARE ON SUMMER VACATION! 🙌🏻🙌🏻🙌🏻,1,,,,,,
ObjectId(5cda3aed5e75395dc86f2e3d),1.13E+18,"Day 1 of de-stressing vacation in branson was a success! &gt;:3 Spent hours on a really nice boat and watched my family go tubing. Tomorrow im going to silver dollar city and...it could be hit or miss on just how ""de-stressing"" it is.",1,,,,,,
ObjectId(5cda3aed5e75395dc86f2e3e),1.13E+18,"Amy Poehler (@smrtgrls) directed and starred in @WineCountryFilm, which was inspired by a real-life friend vacation!! #BusyTonight stans. 😉🍷 https://t.co/ENRgLSCY72",-1,,,,,,
ObjectId(5cda3aed5e75395dc86f2e3f),1.13E+18,@patkiloran @shawnakiloran your vacation sounds so relaxing,1,,,,,,
ObjectId(5cda3aed5e75395dc86f2e40),1.13E+18,"To celebrate the release of @PomsMovie on May 10, I've just entered this sweepstakes for the chance to win a #PomsWithMoms @PrincessCruises vacation for four in a mini-suite: https://t.co/LNj2fdFyUy",-1,,,,,,
ObjectId(5cda3aed5e75395dc86f2e41),1.13E+18,I just want money and food and not to work and a vacation and not to be in school anymore and more food and maybe a milkshake and I think that’s it,-1,,,,,,
ObjectId(5cda3aed5e75395dc86f2e42),1.13E+18,in need of a vacation 🌞🌴,-1,,,,,,
ObjectId(5cda3aed5e75395dc86f2e43),1.13E+18,@DreamboyOscar Meditate on vacation or something bud,-1,,,,,,
ObjectId(5cda3aed5e75395dc86f2e44),1.13E+18,"@PXXXRNHXXXB to get involved, so no one said anything. Lastly, thankfully, another popular kid in my school was being a real jerk and leaving trash and other gross things on our teachers floor. She wasn’t there because it was the last day before summer vacation, so she couldn’t stop him. So+",1,,,,,,
ObjectId(5cda3aed5e75395dc86f2e45),1.13E+18,"@tlane207 @dohertyjf Dude you’re always on vacation, bruh!",1,,,,,,
ObjectId(5cda3aed5e75395dc86f2e46),1.13E+18,"@nainsi57 @ToMeToYou11 Thank you.
It is more of a challenge than I like &amp; what I have lost is immense.
But, I never lost my sense of humor, nor have I quit.
I just wish things could be easier for a little while, at least. 
I could use a vacation from tough, ha ha 😉",0,,,,,,
ObjectId(5cda3aed5e75395dc86f2e47),1.13E+18,It's not too soon to start planning your vacation. https://t.co/SrqRuq6i3g,0,,,,,,
ObjectId(5cda3aed5e75395dc86f2e48),1.13E+18,@Thewiseonewon @Alyssa_Milano So sending 120k to Iran is what?  A vacation for them?,1,,,,,,
ObjectId(5cda3aed5e75395dc86f2e49),1.13E+18,"@DawnTJ90 @manifesto2000 @JuliePi31415926 @gjcats @Nc1908Neil @Barbarajdurkin @javierchesimo @DarrinW74512672 @oldfosil66 @SylviaD32911201 @drwaheeduddin @SombreGreen @YackyDoodleDnDy @KinkerMichards @eachus @Tangomitteckel @hoststhefartin1 @2013Boodicca @heymikey80 @BarbaraMcK42 @nemo_gratis @JaggerMickOZ @GillesnFio @dbirch214 @Lydienee @RogTallbloke @kuhn_reinhard @shookster1000 @JWSpry @Trismos @DenisCoghlan @Leigh252425 @nobadgers @CymaticWave @Chaologistician @TheEndisFar @carlblom_robert @rigga_mortis @Captbobdad @Tea4gunsSC @ScribesShade @steve_v999 @RonCrunt @tan123 @Carbongate @GretaThunberg @350 @350action @ToyotaMotorCorp @BMW Just think, Anatactica, our new vacation spot of the world.  When are you planning your first trip there?",0,,,,,,
ObjectId(5cda3aed5e75395dc86f2e4a),1.13E+18,I will not be attending any festivities until vacation 😂😂,-1,,,,,,
ObjectId(5cda3aed5e75395dc86f2e4b),1.13E+18,"“I think, just the fact that I argued that I wasn’t treating him badly instead of that they were literally yelling at me for insensitive to a family member’s murderer disproves the entire claim. Damn. I do need a vacation.�?https://t.co/y7ThOAEhEl",-1,,,,,,
ObjectId(5cda3aed5e75395dc86f2e4c),1.13E+18,Ok so this is what I returned to after vacation,1,,,,,,
ObjectId(5cda3aed5e75395dc86f2e4d),1.13E+18,@JLChriShay @sweethannah15 I’ll be calling you too when I get back from vacation 🤗,1,,,,,,
ObjectId(5cda3aed5e75395dc86f2e4e),1.13E+18,adult apps best all inclusive beach resorts for adults only hot teen books all inclusive adults only mexican vacation loose of virginity singles events https://t.co/vpIf4UgAkW,-1,,,,,,
ObjectId(5cda3aed5e75395dc86f2e4f),1.13E+18,DONT OVERPACK | Tips for your Next Vacation https://t.co/PcSMy6tiX3 via @YouTube,-1,,,,,,
ObjectId(5cda3aed5e75395dc86f2e50),1.13E+18,"Family travel five: If you are looking for a historic vacation, take a hike https://t.co/5mi9V5OvIN via @SantaMariaTimes",-1,,,,,,
ObjectId(5cda3aed5e75395dc86f2e51),1.13E+18,"@PhuketFantaseaPark…�?Marvellous skills of the villagers demonstrating a range of traditional arts and crafts can be seen. Just look at the cuteness overload in these little souvenirs.
@PhuketFantaseaPark #phuketthailand #fantasea  #souvenirs #trip #travel 
#summer #vacation https://t.co/bssD2cxxCA",1,,,,,,
ObjectId(5cda3aed5e75395dc86f2e52),1.13E+18,@slimsayde are you going for study abroad or for vacation? sorry if i’m being nosey 😭,-1,,,,,,
ObjectId(5cda3aed5e75395dc86f2e53),1.13E+18,I can’t even vacation yet because I can’t afford my niggas plane tickets as well,0,,,,,,
ObjectId(5cda3aed5e75395dc86f2e54),1.13E+18,My yearly vacation is actually on time .. 🥰 gonna make the rest of this month all about peace and relaxation inshallah..,0,,,,,,
ObjectId(5cda3aed5e75395dc86f2e55),1.13E+18,"@DeliliaOMalley Thanks so much for your reply! Makes sense, he is a sociopath. No concept of how ~$800 a year for a family of 4 - can make the difference between vacation/no vacation to insulin/ration insulin. We need to ‘fix�?him!  It’s maddening 🤯💔",0,,,,,,
ObjectId(5cda3aed5e75395dc86f2e56),1.13E+18,@SHOTOFYAGER I’m about to submit ALL of my vacation requests to the boss for the upcoming summer and fall. Was wondering if you have any more recommendations for a good day to take off? 😉 Anything jumping out at you?? 😁🤞🏼🙏🏼😇,0,,,,,,
ObjectId(5cda3aed5e75395dc86f2e57),1.13E+18,"For the price Petl*nd sells their ugly ass Shiba puppies, I can buy two great show dogs, or FLY TO JAPAN FOR VACATION AND COME BACK WITH A GORGEOUS NIPPO REG DOG OR TWO. 

Not only do they cost LESS but you get a resource in your breeder and a better start at life.",0,,,,,,
ObjectId(5cda3aed5e75395dc86f2e58),1.13E+18,"@Dnt_Follow_LC They all hoes. Can't face a person day to day in normal life conditions, only in idealized vacation worlds",-1,,,,,,
ObjectId(5cda3aed5e75395dc86f2e59),1.13E+18,Need a week long vacation 🌊🏖🏝,-1,,,,,,
ObjectId(5cda3aed5e75395dc86f2e5a),1.13E+18,On vacation and I already wanna go back to work lol 😂,1,,,,,,
ObjectId(5cda3aed5e75395dc86f2e5b),1.13E+18,@RashidaTlaib @shaunking Enjoy your lil vacation here.. #bye,1,,,,,,
ObjectId(5cda3aed5e75395dc86f2e5c),1.13E+18,"Though I truly love every single one of my clients and I will do my duty to pre-book their appointments when the time comes, I truly hope that when I go on a vacation no one messages me. I’ve never felt the need to unplug like I have been lately. #pooped 😓",1,,,,,,
ObjectId(5cda3aed5e75395dc86f2e5d),1.13E+18,Have a relaxing and calm Monday night!  #relaxation #siesta #stressfree #SaintLucia #USA #Caribbean #islands #sunset #sailing #vacation #travel #getaway #summer #health  R E L A X  😎🌴 https://t.co/KkYtiD4xeq,0,,,,,,
ObjectId(5cda3aed5e75395dc86f2e5e),1.13E+18,17 days until my first vacation since motherhood. I cannot freakin�?waaaiiitttt! 🥂,0,,,,,,
ObjectId(5cda3aed5e75395dc86f2e5f),1.13E+18,I must admit. Motivation took a vacation and seems extended...,0,,,,,,
ObjectId(5cda3aed5e75395dc86f2e60),1.13E+18,@RadioFreeTom When was the last time you took a vacation? AG Barr has a big tattoo on his back like Roger Stone...except it isn’t Nixon https://t.co/ktaMM3QZJn,1,,,,,,
ObjectId(5cda3aed5e75395dc86f2e61),1.13E+18,@SugarRushBurly @PurpleTurtleRdg @TheScarletVixen Sugar-I need a vacation today just writing you 😂Dam I wouldn’t have it any other way it keeps my butt in line for the next 50 letters I text you in a few weeks 🤔I was just looking at that poster wondering how you would look in person maybe that’s my Christmas present to myself,-1,,,,,,
ObjectId(5cda3aed5e75395dc86f2e62),1.13E+18,Beyond ready for vacation,-1,,,,,,
ObjectId(5cda3aed5e75395dc86f2e63),1.13E+18,me after realizing i spent all my vacation money at walmart https://t.co/eNtEsKCMaX,0,,,,,,
ObjectId(5cda3aed5e75395dc86f2e64),1.13E+18,It’s time for a vacation with my sands. I miss them already 😭,0,,,,,,
ObjectId(5cda3aed5e75395dc86f2e65),1.13E+18,"@Sm0kal0ke To add, I think it’s great to use when you have a schedule and either are on vacation, sick, emergencies, etc. it’s a great way to give folks something to watch if they only watch your stream and you want to keep the schedule alive.",-1,,,,,,
ObjectId(5cda3aed5e75395dc86f2e66),1.13E+18,@rachitpjain I don't know y all the people suggest to go for vacation. If u have discipline than its the market for mint the money,-1,,,,,,
ObjectId(5cda3aed5e75395dc86f2e67),1.13E+18,@devynlundy i’m at the beach rn for vacation and it’s been raining everyday,1,,,,,,
ObjectId(5cda3aed5e75395dc86f2e68),1.13E+18,Can’t wait for my family vacation 🤩,0,,,,,,
ObjectId(5cda3aed5e75395dc86f2e69),1.13E+18,@FlashySmokesOG @VonBeamZ @zBangful @CoD_RTs @FluxRTs @ShawnAbner @CODReTweeters @CoDRecruitMe @TriggzB2 @MVPMaGiiC I’ll be on vacation with the fam,0,,,,,,
ObjectId(5cda3aed5e75395dc86f2e6a),1.13E+18,"I want go on a family vacation, i but I don’t like traveling long distances 🤨",0,,,,,,
ObjectId(5cda3aed5e75395dc86f2e6b),1.13E+18,Been on vacation for 2 days and I’m already crying bc I miss my dog,1,,,,,,
ObjectId(5cda3aed5e75395dc86f2e6c),1.13E+18,"@ShekharGupta Still there I thought you were on vacation in Pakistan. 

Remember what you said in 2014 here's something to remind you -
https://t.co/ACrLhIVOJf",1,,,,,,
ObjectId(5cda3aed5e75395dc86f2e6d),1.13E+18,My group and I are going to do a terrible presentation tomorrow but at least I’ll be a day closer to summer vacation 😪,-1,,,,,,
ObjectId(5cda3aed5e75395dc86f2e6e),1.13E+18,My bed is bouta hit different after this vacation,1,,,,,,
ObjectId(5cda3aed5e75395dc86f2e6f),1.13E+18,@faithandfree You enjoying your vacation??,1,,,,,,
